Country,Gender,Age,Time,Start Time
GER,M,35,218.55,45.06666666666667
RSA,M,40,218.55,3.2
SWE,M,40,218.56666666666666,25.766666666666666
AUS,M,40,218.56666666666666,1.4833333333333334
GUA,M,35,218.56666666666666,1.6
JPN,M,45,218.58333333333334,1.45
NED,M,45,218.58333333333334,6.25
GER,M,45,218.58333333333334,20.783333333333335
SWE,M,40,218.6,1.7
GER,M,40,218.61666666666667,4.616666666666666
ESP,M,40,218.61666666666667,4.166666666666667
GBR,M,30,218.61666666666667,21.266666666666666
LIB,M,35,218.63333333333333,23.45
NED,M,35,218.63333333333333,6.6
DEN,M,35,218.63333333333333,51.15
GBR,M,35,218.63333333333333,1.3833333333333333
ESP,M,35,218.65,23.083333333333332
GER,M,30,218.65,22.9
GBR,M,35,218.65,23.083333333333332
GER,M,45,218.65,1.5
CHN,M,40,218.66666666666666,22.133333333333333
GER,M,35,218.66666666666666,24.783333333333335
SUI,M,45,218.66666666666666,4.716666666666667
GBR,M,60,218.66666666666666,23.15
DEN,M,50,218.68333333333334,5.1
NOR,M,40,218.68333333333334,5.233333333333333
ISL,M,50,218.7,21.45
ARG,M,50,218.7,32.36666666666667
GER,M,45,218.7,21.533333333333335
GER,M,45,218.7,21.983333333333334
GER,M,55,218.7,6.016666666666667
GBR,M,50,218.71666666666667,21.633333333333333
USA,M,35,218.71666666666667,46.3
MEX,M,30,218.71666666666667,26.166666666666668
GER,M,55,218.71666666666667,3.533333333333333
GER,M,50,218.71666666666667,5.166666666666667
AUT,M,45,218.71666666666667,26.466666666666665
GER,M,45,218.71666666666667,45.6
GER,M,45,218.73333333333332,22.7
GER,M,35,218.73333333333332,23.35
DEN,M,45,218.73333333333332,20.916666666666668
USA,M,35,218.73333333333332,21.7
GER,M,40,218.73333333333332,5.516666666666667
NED,M,40,218.73333333333332,6.766666666666667
DEN,M,45,218.73333333333332,6.133333333333334
GER,M,60,218.73333333333332,3.6
GER,M,45,218.75,3.55
GER,M,45,218.75,4.533333333333333
USA,M,50,218.75,4.483333333333333
SUI,M,45,218.75,22.266666666666666
CHN,M,45,218.75,45.416666666666664
GER,M,35,218.76666666666668,21.116666666666667
ESP,M,30,218.76666666666668,20.65
GER,M,30,218.78333333333333,54.05
AUT,M,40,218.78333333333333,3.2666666666666666
FRA,M,45,218.78333333333333,4.7
ESP,M,40,218.78333333333333,23.733333333333334
HKG,M,50,218.78333333333333,23.55
GER,M,35,218.78333333333333,26.533333333333335
NED,M,30,218.8,54.96666666666667
GER,M,40,218.8,3.066666666666667
GER,M,55,218.8,2.6666666666666665
GBR,M,45,218.8,22.083333333333332
GER,M,50,218.81666666666666,2.3833333333333333
NOR,M,65,218.81666666666666,3.4166666666666665
DEN,M,50,218.81666666666666,3.216666666666667
GER,M,35,218.81666666666666,54.53333333333333
GER,M,30,218.81666666666666,5.516666666666667
DEN,M,35,218.81666666666666,3.6166666666666667
ITA,M,45,218.83333333333334,5.466666666666667
GBR,M,45,218.83333333333334,21.766666666666666
DEN,M,55,218.85,4.933333333333334
GER,M,35,218.85,45.6
GBR,M,35,218.85,20.816666666666666
GBR,M,45,218.85,21.75
GER,M,30,218.86666666666667,24.45
DEN,M,45,218.86666666666667,4.083333333333333
GBR,M,35,218.88333333333333,51.36666666666667
NED,M,45,218.88333333333333,1.85
ITA,M,50,218.88333333333333,4.3
GER,M,40,218.88333333333333,2.35
GER,M,35,218.88333333333333,3.9833333333333334
ESP,M,40,218.88333333333333,24.35
NED,M,40,218.9,6.583333333333333
MEX,M,45,218.9,28.55
BRA,M,35,218.9,2.3
GER,M,55,218.9,3.5833333333333335
BRA,M,50,218.9,47.55
GER,M,45,218.9,20.566666666666666
GER,M,30,218.9,20.466666666666665
GER,M,45,218.91666666666666,22.133333333333333
GER,M,35,218.91666666666666,20.316666666666666
IRL,M,35,218.91666666666666,20.916666666666668
NED,M,35,218.91666666666666,22.933333333333334
NED,M,40,218.93333333333334,2.1333333333333333
GER,M,45,218.93333333333334,45.166666666666664
ISL,M,45,218.95,24.1
GER,M,50,218.95,23.016666666666666
GER,M,30,218.95,25.433333333333334
GER,M,35,218.95,45.78333333333333
ESP,M,45,218.95,24.65
GER,M,40,218.96666666666667,3.566666666666667
USA,M,40,218.96666666666667,21.683333333333334
ISR,M,35,218.96666666666667,49.416666666666664
ARG,M,40,218.96666666666667,21.7
GER,M,35,218.96666666666667,22.3
ITA,M,55,218.96666666666667,2.6666666666666665
GER,M,40,218.96666666666667,5.566666666666666
GER,M,45,218.96666666666667,29.7
ARG,M,35,218.98333333333332,2.216666666666667
GBR,M,35,218.98333333333332,28.166666666666668
GER,M,30,218.98333333333332,23.4
GER,M,35,218.98333333333332,20.916666666666668
GER,M,35,218.98333333333332,22.783333333333335
GER,M,35,218.98333333333332,1.95
GER,M,35,218.98333333333332,2.0166666666666666
IRL,M,40,219.0,20.833333333333332
GER,M,55,219.0,4.85
GBR,M,35,219.0,54.5
GER,M,45,219.0,6.55
GBR,M,30,219.01666666666668,4.116666666666666
MEX,M,35,219.01666666666668,21.966666666666665
AUT,M,45,219.01666666666668,5.416666666666667
GER,M,55,219.01666666666668,6.533333333333333
FRA,M,30,219.03333333333333,45.13333333333333
NED,M,50,219.03333333333333,1.8333333333333333
NED,M,45,219.03333333333333,45.833333333333336
GER,M,45,219.03333333333333,22.683333333333334
GER,M,30,219.05,3.1666666666666665
GER,M,50,219.05,4.866666666666666
GER,M,40,219.05,7.133333333333334
USA,M,55,219.05,22.116666666666667
GBR,M,45,219.05,21.05
ESP,M,40,219.06666666666666,4.383333333333334
CHI,M,35,219.06666666666666,28.233333333333334
GER,M,55,219.06666666666666,23.116666666666667
GER,M,45,219.06666666666666,1.9666666666666666
DEN,M,50,219.06666666666666,4.083333333333333
GER,M,45,219.08333333333334,22.633333333333333
GER,M,55,219.08333333333334,3.7666666666666666
GER,M,45,219.08333333333334,22.6
FRA,M,55,219.08333333333334,20.233333333333334
SUI,M,45,219.08333333333334,0.65
ISR,M,35,219.08333333333334,5.2
GER,M,45,219.08333333333334,3.816666666666667
USA,M,50,219.08333333333334,2.533333333333333
GER,M,30,219.08333333333334,2.3333333333333335
GER,M,50,219.08333333333334,3.6333333333333333
GER,M,50,219.08333333333334,21.183333333333334
ITA,M,30,219.1,21.8
ECU,M,35,219.1,45.1
FRA,M,40,219.11666666666667,26.033333333333335
FRA,M,35,219.11666666666667,28.65
GER,M,30,219.11666666666667,46.43333333333333
GER,M,35,219.11666666666667,48.766666666666666
GBR,M,40,219.13333333333333,25.25
FRA,M,45,219.13333333333333,21.866666666666667
SWE,M,50,219.13333333333333,4.316666666666666
CAN,M,45,219.13333333333333,4.633333333333334
BRA,M,35,219.13333333333333,1.3833333333333333
ITA,M,30,219.13333333333333,20.833333333333332
SUI,M,50,219.15,20.733333333333334
GER,M,55,219.15,1.1333333333333333
CHN,M,35,219.15,4.6
ITA,M,45,219.16666666666666,5.95
DEN,M,50,219.16666666666666,20.416666666666668
GER,M,55,219.16666666666666,8.416666666666666
AUT,M,40,219.16666666666666,5.9
MAR,M,40,219.18333333333334,5.133333333333334
USA,M,55,219.18333333333334,0.3333333333333333
POL,M,40,219.18333333333334,23.116666666666667
IRL,M,40,219.18333333333334,4.133333333333334
GBR,M,45,219.18333333333334,6.25
GER,M,50,219.18333333333334,4.733333333333333
CHN,M,35,219.2,20.566666666666666
FRA,M,60,219.2,23.883333333333333
USA,M,50,219.2,4.85
GER,M,35,219.2,45.36666666666667
IRL,M,50,219.2,6.35
GER,M,45,219.2,23.016666666666666
GER,M,40,219.2,2.3833333333333333
GBR,M,30,219.21666666666667,3.6333333333333333
NED,M,35,219.21666666666667,2.7333333333333334
GER,M,45,219.21666666666667,20.116666666666667
GER,M,40,219.21666666666667,22.516666666666666
ARG,M,50,219.21666666666667,21.683333333333334
GER,M,50,219.25,20.066666666666666
GER,M,40,219.25,2.9
GER,M,45,219.25,5.616666666666666
GER,M,45,219.25,20.516666666666666
GER,M,45,219.26666666666668,23.383333333333333
GER,M,30,219.26666666666668,5.7
BRA,M,45,219.28333333333333,28.45
GER,M,50,219.28333333333333,3.3833333333333333
GER,M,30,219.28333333333333,24.566666666666666
ITA,M,35,219.28333333333333,23.65
GER,M,45,219.3,5.9
AUT,M,45,219.3,23.7
SWE,M,45,219.3,23.883333333333333
GER,M,30,219.3,26.65
NOR,M,50,219.3,5.016666666666667
TPE,M,35,219.3,28.516666666666666
GER,M,40,219.3,23.033333333333335
GER,M,40,219.3,4.516666666666667
GER,M,35,219.31666666666666,45.63333333333333
LAT,M,35,219.31666666666666,27.65
GER,M,45,219.33333333333334,3.6166666666666667
GER,M,45,219.33333333333334,5.4
NED,M,60,219.33333333333334,3.05
ESP,M,45,219.33333333333334,3.783333333333333
HKG,M,30,219.35,1.2333333333333334
GER,M,35,219.35,22.966666666666665
GER,M,40,219.35,4.216666666666667
GER,M,40,219.35,4.25
GER,M,45,219.38333333333333,3.9833333333333334
GER,M,35,219.38333333333333,50.68333333333333
GER,M,55,219.38333333333333,2.2
FRA,M,50,219.38333333333333,4.766666666666667
GER,M,50,219.4,23.233333333333334
USA,M,40,219.4,24.916666666666668
USA,M,50,219.4,22.716666666666665
GER,M,55,219.4,23.033333333333335
GER,M,40,219.4,20.183333333333334
DEN,M,35,219.41666666666666,20.733333333333334
GER,M,35,219.41666666666666,2.933333333333333
BRA,M,40,219.41666666666666,5.5
GER,M,45,219.41666666666666,21.35
DEN,M,40,219.41666666666666,3.3333333333333335
SWE,M,50,219.41666666666666,20.483333333333334
DEN,M,45,219.43333333333334,1.0333333333333334
GER,M,35,219.45,2.85
FRA,M,45,219.45,22.45
BRA,M,50,219.45,21.7
DEN,M,40,219.45,46.53333333333333
USA,M,50,219.46666666666667,5.066666666666666
IRL,M,50,219.48333333333332,4.633333333333334
CHN,M,45,219.48333333333332,25.016666666666666
GER,M,50,219.48333333333332,5.783333333333333
BEL,M,40,219.48333333333332,26.716666666666665
GER,M,45,219.5,24.966666666666665
FIN,M,35,219.5,54.25
ESP,M,50,219.5,3.933333333333333
SWE,M,50,219.5,6.35
FRA,M,45,219.51666666666668,3.9
GER,M,40,219.51666666666668,45.36666666666667
GER,M,50,219.51666666666668,3.433333333333333
FRA,M,40,219.51666666666668,1.0666666666666667
BRA,M,30,219.51666666666668,4.583333333333333
GER,M,35,219.51666666666668,21.85
GER,M,35,219.51666666666668,48.81666666666667
GBR,M,35,219.53333333333333,47.733333333333334
GER,M,30,219.53333333333333,23.05
CHN,M,35,219.53333333333333,26.866666666666667
ESP,M,60,219.53333333333333,26.0
USA,M,40,219.55,20.983333333333334
USA,M,60,219.55,3.683333333333333
GBR,M,65,219.55,23.183333333333334
ESP,M,35,219.56666666666666,20.333333333333332
GER,M,35,219.56666666666666,3.533333333333333
GER,M,30,219.56666666666666,20.4
GER,M,45,219.56666666666666,1.25
GER,M,35,219.56666666666666,22.1
GER,M,45,219.56666666666666,21.05
FRA,M,30,219.58333333333334,20.516666666666666
GER,M,40,219.58333333333334,4.2
FRA,M,60,219.58333333333334,21.866666666666667
ITA,M,40,219.58333333333334,20.583333333333332
COL,M,55,219.58333333333334,3.4166666666666665
USA,M,35,219.6,27.966666666666665
ECU,M,35,219.6,4.583333333333333
BRA,M,35,219.6,46.25
GER,M,50,219.6,5.65
GER,M,30,219.6,20.783333333333335
FRA,M,50,219.6,25.65
GER,M,35,219.63333333333333,45.68333333333333
POL,M,35,219.63333333333333,29.2
GER,M,35,219.65,21.466666666666665
NED,M,35,219.65,6.916666666666667
USA,M,75,219.65,3.7666666666666666
GER,M,50,219.65,27.2
DEN,M,50,219.66666666666666,3.3833333333333333
GER,M,45,219.66666666666666,4.816666666666666
CAN,M,45,219.66666666666666,56.416666666666664
GER,M,55,219.66666666666666,22.183333333333334
GER,M,30,219.68333333333334,5.65
ESP,M,40,219.68333333333334,4.366666666666666
NOR,M,45,219.7,22.766666666666666
USA,M,40,219.7,45.2
NED,M,50,219.7,3.1666666666666665
GER,M,35,219.71666666666667,25.766666666666666
COL,M,35,219.71666666666667,6.416666666666667
ESP,M,35,219.71666666666667,45.2
GER,M,40,219.71666666666667,3.95
NED,M,50,219.71666666666667,22.25
BRA,M,45,219.71666666666667,21.566666666666666
GER,M,45,219.71666666666667,5.616666666666666
SLO,M,45,219.73333333333332,23.633333333333333
GER,M,35,219.73333333333332,20.6
GBR,M,35,219.73333333333332,4.5
GER,M,30,219.75,45.18333333333333
DEN,M,55,219.75,21.383333333333333
DEN,M,35,219.75,21.6
FRA,M,35,219.75,20.266666666666666
GER,M,35,219.75,27.4
FRA,M,35,219.75,20.266666666666666
DEN,M,50,219.76666666666668,4.866666666666666
GER,M,30,219.76666666666668,27.566666666666666
FRA,M,40,219.76666666666668,22.333333333333332
GER,M,50,219.76666666666668,27.45
BRA,M,50,219.76666666666668,2.6666666666666665
ITA,M,40,219.76666666666668,22.483333333333334
GER,M,35,219.76666666666668,4.316666666666666
GBR,M,35,219.76666666666668,5.85
GBR,M,35,219.76666666666668,4.616666666666666
NED,M,30,219.78333333333333,1.75
HKG,M,35,219.78333333333333,45.46666666666667
HKG,M,40,219.8,27.033333333333335
GER,M,50,219.8,3.283333333333333
GER,M,40,219.8,5.916666666666667
GER,M,35,219.8,21.033333333333335
ARG,M,35,219.81666666666666,3.7666666666666666
GER,M,45,219.81666666666666,3.0166666666666666
GER,M,55,219.81666666666666,5.7
GER,M,45,219.81666666666666,47.21666666666667
GER,M,40,219.81666666666666,4.316666666666666
GER,M,50,219.81666666666666,5.7
GER,M,30,219.81666666666666,5.1
GER,M,40,219.83333333333334,3.6666666666666665
GER,M,35,219.85,3.933333333333333
GER,M,35,219.85,21.133333333333333
ITA,M,40,219.85,6.2
GER,M,40,219.85,22.816666666666666
GBR,M,30,219.85,45.11666666666667
GER,M,35,219.85,2.1666666666666665
ITA,M,45,219.85,21.533333333333335
ISR,M,40,219.85,27.266666666666666
HKG,M,35,219.85,3.1166666666666667
GER,M,50,219.85,20.066666666666666
GER,M,45,219.86666666666667,20.05
GER,M,55,219.86666666666667,21.466666666666665
GER,M,30,219.86666666666667,6.316666666666666
GBR,M,45,219.86666666666667,1.3
AUT,M,30,219.86666666666667,46.13333333333333
RUS,M,40,219.86666666666667,21.083333333333332
GER,M,45,219.86666666666667,25.316666666666666
NOR,M,35,219.86666666666667,21.5
GER,M,40,219.88333333333333,6.566666666666666
GBR,M,35,219.88333333333333,45.46666666666667
RUS,M,40,219.88333333333333,6.383333333333334
GER,M,35,219.9,21.8
FRA,M,55,219.9,4.366666666666666
GER,M,55,219.9,21.883333333333333
SWE,M,50,219.91666666666666,21.0
JPN,M,50,219.93333333333334,5.683333333333334
POL,M,35,219.93333333333334,21.7
DEN,M,30,219.93333333333334,26.366666666666667
GER,M,50,219.95,21.883333333333333
GER,M,35,219.95,45.733333333333334
FRA,M,35,219.95,54.166666666666664
FRA,M,50,219.95,5.416666666666667
GER,M,30,219.95,21.583333333333332
BRA,M,40,219.96666666666667,5.333333333333333
SUI,M,35,219.96666666666667,22.233333333333334
ISL,M,45,219.98333333333332,29.533333333333335
MAR,M,35,219.98333333333332,22.316666666666666
DEN,M,55,219.98333333333332,22.266666666666666
GER,M,50,219.98333333333332,6.383333333333334
MEX,M,45,220.0,54.3
CAN,M,45,220.0,23.65
GER,M,45,220.0,20.716666666666665
SLO,M,55,220.0,3.3
FRA,M,40,220.0,21.516666666666666
ESP,M,35,220.01666666666668,5.783333333333333
ESP,M,45,220.01666666666668,21.366666666666667
GER,M,40,220.01666666666668,52.25
GER,M,30,220.01666666666668,24.533333333333335
GER,M,35,220.01666666666668,20.916666666666668
ESP,M,45,220.01666666666668,21.383333333333333
GER,M,55,220.03333333333333,5.116666666666666
GER,M,45,220.03333333333333,5.916666666666667
GER,M,50,220.03333333333333,22.6
SWE,M,35,220.05,57.03333333333333
SUI,M,45,220.05,21.666666666666668
USA,M,45,220.05,22.6
SWE,M,45,220.05,21.35
NED,M,35,220.05,3.9833333333333334
CHN,M,40,220.06666666666666,4.15
GBR,M,40,220.06666666666666,22.75
GER,M,50,220.06666666666666,5.033333333333333
CHI,M,60,220.06666666666666,4.233333333333333
GER,M,50,220.06666666666666,4.6
ITA,M,45,220.06666666666666,24.516666666666666
ITA,M,35,220.06666666666666,1.9166666666666667
DEN,M,50,220.06666666666666,5.016666666666667
FRA,M,45,220.08333333333334,25.316666666666666
SUI,M,45,220.08333333333334,6.25
ISR,M,30,220.08333333333334,20.066666666666666
ITA,M,50,220.08333333333334,21.95
AUS,M,45,220.1,2.816666666666667
CAN,M,35,220.1,2.816666666666667
GER,M,55,220.1,7.9
AUT,M,45,220.1,20.883333333333333
FIN,M,40,220.1,25.6
GER,M,55,220.1,3.7666666666666666
GBR,M,30,220.1,27.15
CHN,M,30,220.11666666666667,2.8666666666666667
CAN,M,55,220.11666666666667,20.933333333333334
POL,M,65,220.11666666666667,21.016666666666666
GER,M,45,220.11666666666667,5.616666666666666
SUI,M,35,220.11666666666667,20.8
GER,M,50,220.11666666666667,46.93333333333333
GER,M,50,220.11666666666667,21.7
NED,M,40,220.13333333333333,24.833333333333332
GER,M,35,220.13333333333333,22.233333333333334
GER,M,50,220.13333333333333,3.9
GER,M,45,220.13333333333333,22.1
GER,M,30,220.13333333333333,21.25
GBR,M,35,220.13333333333333,45.583333333333336
NOR,M,35,220.15,23.633333333333333
NOR,M,35,220.15,25.566666666666666
USA,M,30,220.15,27.816666666666666
GBR,M,50,220.15,26.733333333333334
GER,M,50,220.15,20.816666666666666
GER,M,40,220.15,22.333333333333332
GER,M,45,220.15,4.8
GER,M,45,220.15,4.8
GER,M,40,220.16666666666666,25.116666666666667
GER,M,50,220.16666666666666,4.533333333333333
GBR,M,40,220.16666666666666,22.316666666666666
DEN,M,40,220.16666666666666,3.0
ITA,M,50,220.16666666666666,24.533333333333335
GER,M,45,220.16666666666666,4.033333333333333
NED,M,45,220.16666666666666,45.416666666666664
TPE,M,35,220.16666666666666,22.566666666666666
BRA,M,50,220.18333333333334,3.5833333333333335
USA,M,45,220.18333333333334,5.0
GER,M,50,220.18333333333334,2.066666666666667
GER,M,55,220.18333333333334,5.05
GER,M,35,220.2,1.6333333333333333
BEL,M,40,220.21666666666667,20.883333333333333
ARG,M,45,220.23333333333332,20.633333333333333
GER,M,40,220.23333333333332,3.15
GBR,M,55,220.23333333333332,25.166666666666668
GER,M,35,220.23333333333332,24.4
COL,M,45,220.23333333333332,23.05
USA,M,45,220.23333333333332,3.6166666666666667
ESP,M,35,220.25,28.833333333333332
CHN,M,40,220.25,4.816666666666666
GER,M,55,220.25,20.933333333333334
USA,M,35,220.25,23.55
MEX,M,35,220.25,5.483333333333333
POL,M,40,220.25,47.68333333333333
GER,M,40,220.25,26.3
DEN,M,45,220.26666666666668,22.45
SLO,M,35,220.26666666666668,23.566666666666666
HUN,M,40,220.26666666666668,27.85
GER,M,45,220.26666666666668,22.383333333333333
USA,M,50,220.28333333333333,21.7
USA,M,50,220.3,3.9
IRL,M,45,220.3,27.816666666666666
GER,M,40,220.3,0.65
GBR,M,50,220.3,21.45
FRA,M,40,220.3,3.6
GUA,M,35,220.3,20.183333333333334
GER,M,30,220.3,21.716666666666665
BRA,M,55,220.31666666666666,28.933333333333334
PER,M,40,220.31666666666666,4.8
GER,M,35,220.31666666666666,51.45
GER,M,50,220.31666666666666,5.966666666666667
GER,M,35,220.31666666666666,24.783333333333335
DEN,M,55,220.31666666666666,20.933333333333334
GER,M,40,220.33333333333334,2.7333333333333334
SUI,M,45,220.33333333333334,30.2
LIB,M,30,220.33333333333334,1.6
USA,M,60,220.33333333333334,22.283333333333335
DEN,M,30,220.35,25.766666666666666
ITA,M,50,220.36666666666667,25.833333333333332
BRA,M,40,220.36666666666667,6.066666666666666
GER,M,35,220.38333333333333,23.883333333333333
BEL,M,50,220.38333333333333,21.033333333333335
GER,M,45,220.38333333333333,6.716666666666667
ARG,M,45,220.38333333333333,3.5166666666666666
CHN,M,40,220.38333333333333,20.7
ITA,M,50,220.38333333333333,22.266666666666666
ITA,M,70,220.38333333333333,5.333333333333333
GER,M,35,220.38333333333333,30.266666666666666
SUI,M,35,220.4,21.483333333333334
GER,M,45,220.4,29.516666666666666
ITA,M,45,220.4,20.666666666666668
ESP,M,40,220.43333333333334,3.05
GER,M,45,220.43333333333334,20.216666666666665
